created_at,user/id,user/id_str,user/name,user/screen_name,user/location,user/description,user/url,user/protected,user/followers_count,user/friends_count,user/listed_count,user/created_at,user/favourites_count,user/utc_offset,user/time_zone,user/geo_enabled,user/verified,user/statuses_count,user/lang,user/contributors_enabled,user/is_translator,user/is_translation_enabled,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_image_url,user/profile_image_url_https,user/profile_banner_url,user/profile_link_color,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/has_extended_profile,user/default_profile,user/default_profile_image,user/following,user/follow_request_sent,user/notifications,user/translator_type,label,user/entities/url/urls/0/url,user/entities/url/urls/0/expanded_url,user/entities/url/urls/0/display_url,user/entities/url/urls/0/indices/0,user/entities/url/urls/0/indices/1,user/entities/description/urls/0/url,user/entities/description/urls/0/expanded_url,user/entities/description/urls/0/display_url,user/entities/description/urls/0/indices/0,user/entities/description/urls/0/indices/1,user/entities/description/urls/1/url,user/entities/description/urls/1/expanded_url,user/entities/description/urls/1/display_url,user/entities/description/urls/1/indices/0,user/entities/description/urls/1/indices/1,user/entities/description/urls/2/url,user/entities/description/urls/2/expanded_url,user/entities/description/urls/2/display_url,user/entities/description/urls/2/indices/0,user/entities/description/urls/2/indices/1,user/entities/description/urls/3/url,user/entities/description/urls/3/expanded_url,user/entities/description/urls/3/display_url,user/entities/description/urls/3/indices/0,user/entities/description/urls/3/indices/1,user/entities/description/urls/4/url,user/entities/description/urls/4/expanded_url,user/entities/description/urls/4/display_url,user/entities/description/urls/4/indices/0,user/entities/description/urls/4/indices/1
Mon Jan 21 22:02:09 +0000 2019,713337475,713337475,ععّلي السالم🖤.,_Ail47,"kik,  abb47_",قرب لي يالله البُسطاء فأنا لا أحتاج سوى النّوايا الطّيبة ❤️ ، ١٩٩٩ | ابن لأب و أم عظيمين | .#فيليب_لام ⛔️.,,false,1936,2305,1,Mon Jul 23 23:41:54 +0000 2012,921,,,false,false,22113,ar,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1084351409728950272/tJ9-2MNF_normal.jpg,https://pbs.twimg.com/profile_images/1084351409728950272/tJ9-2MNF_normal.jpg,https://pbs.twimg.com/profile_banners/713337475/1463836254,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:51:28 +0000 2019,174369819,174369819,AfterBuzz TV,afterbuzztv,"Hollywood, CA","https://t.co/EjP4oThCAI - The ESPN of TV Talk…created by @MariaMenounos & @Undergaro with a vision to serve TV super-fans anywhere, anytime.",http://t.co/4oxVDzHK2m,false,39410,4613,577,Tue Aug 03 19:28:48 +0000 2010,11044,,,true,true,66233,en,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/889629918262423553/BamJkjAt_normal.jpg,https://pbs.twimg.com/profile_images/889629918262423553/BamJkjAt_normal.jpg,https://pbs.twimg.com/profile_banners/174369819/1500939435,DEAA00,FFFFFF,DDEEF6,C20000,true,false,false,false,false,false,false,none,bot,http://t.co/4oxVDzHK2m,http://www.afterbuzztv.com,afterbuzztv.com,0,22,https://t.co/EjP4oThCAI,http://AfterBuzzTV.com,AfterBuzzTV.com,0,23,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 19:25:45 +0000 2019,1901949198,1901949198,Albur,albur1948,,"DOMINICANO, médico, escogidista , libre pensador. (RT no implica aprobaciòn)",,false,2469,339,18,Tue Sep 24 22:26:39 +0000 2013,1712,,,true,false,192902,es,false,false,false,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,false,http://pbs.twimg.com/profile_images/1070097833234231297/ubpxHj1N_normal.jpg,https://pbs.twimg.com/profile_images/1070097833234231297/ubpxHj1N_normal.jpg,https://pbs.twimg.com/profile_banners/1901949198/1451705444,FF0000,F2E195,FFF7CC,0C3E53,true,true,false,false,false,false,false,regular,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 20:50:36 +0000 2019,1548750122,1548750122,Miley Cyrus Fans♥,piketebow,Kiss Kiss ♥ ,Love More Miley Cyrus,,false,854,702,53,Wed Jun 26 17:51:48 +0000 2013,0,,,false,false,2766520,es,false,false,false,FF005E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/435416866165506049/KvR5a_yF_normal.jpeg,https://pbs.twimg.com/profile_images/435416866165506049/KvR5a_yF_normal.jpeg,https://pbs.twimg.com/profile_banners/1548750122/1392646480,9C1CE6,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,regular,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 22:17:09 +0000 2019,38537315,38537315,Teddy Saban,Teddypinderass,,MY NIGGAS OUTTA LINE AND WE ROLL LIKE THE ROLLTIDE #iValueMyLife,,false,997,863,21,Thu May 07 22:45:31 +0000 2009,444,,,false,false,255390,en,false,false,false,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,false,http://pbs.twimg.com/profile_images/801784522215931904/XxwcNWoX_normal.jpg,https://pbs.twimg.com/profile_images/801784522215931904/XxwcNWoX_normal.jpg,https://pbs.twimg.com/profile_banners/38537315/1415581102,2FC2EF,181A1E,252429,666666,true,false,false,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Dec 27 01:06:09 +0000 2018,708378902557823000,708378902557822976,blvdbeats,blvd_beats,,,https://t.co/uRFLW7nrCh,false,1389,3534,2,Fri Mar 11 19:47:46 +0000 2016,12,,,false,false,3299,en,false,false,false,F5F8FA,,,false,http://pbs.twimg.com/profile_images/708379924034363393/y7wWD6SD_normal.jpg,https://pbs.twimg.com/profile_images/708379924034363393/y7wWD6SD_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,https://t.co/uRFLW7nrCh,http://BLVDBEATS.COM,BLVDBEATS.COM,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:37:32 +0000 2019,538949379,538949379,1TVNewsAF,1TVNewsAF,AFGHANISTAN,"1TV is a leading news and entertainment television station in Afghanistan. 1TV prides itself on rapid, objective, and factual reporting.",https://t.co/GdJXzQjKkI,false,309255,52,339,Wed Mar 28 08:50:05 +0000 2012,142,,,false,true,80146,en,false,false,false,D10707,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/843822493806792704/39_jkLdM_normal.jpg,https://pbs.twimg.com/profile_images/843822493806792704/39_jkLdM_normal.jpg,https://pbs.twimg.com/profile_banners/538949379/1525073861,B40000,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,bot,https://t.co/GdJXzQjKkI,http://www.1TVnews.AF,1TVnews.AF,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 18:12:07 +0000 2019,44668684,44668684,iPhone Hacks,iPhoneHackx,,"Unlock the potential of your iPhone, iPad and iPod Touch. 

This Twitter account is managed by Gautam (@gautamp777)",http://t.co/Ct1Uz6SWSm,false,110316,3,1831,Thu Jun 04 17:31:52 +0000 2009,62,,,false,false,63922,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/3397208131/b4b9e0f9ac2db437d4d93b76354558e9_normal.png,https://pbs.twimg.com/profile_images/3397208131/b4b9e0f9ac2db437d4d93b76354558e9_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,http://t.co/Ct1Uz6SWSm,http://www.iphonehacks.com,iphonehacks.com,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 14:04:20 +0000 2019,25963876,25963876,E’Stevon P. Chulo ,Dimperachi,"Boston, MA",I got a heart like David but I'm built like Goliath 🇭🇹Aspiring Streamer|YouTuber|Vlogger|Twitch Affiliate (#Dimperachi),https://t.co/Tfqz46v8hV,false,122248,64520,650,Mon Mar 23 06:16:17 +0000 2009,1239,,,true,false,148616,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/978792863311024133/DlcUZX9Q_normal.jpg,https://pbs.twimg.com/profile_images/978792863311024133/DlcUZX9Q_normal.jpg,https://pbs.twimg.com/profile_banners/25963876/1505047417,0084B4,000000,000000,000000,true,true,false,false,false,false,false,none,bot,https://t.co/Tfqz46v8hV,http://twitch.tv/dimperachi,twitch.tv/dimperachi,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 19:59:00 +0000 2019,2385700009,2385700009,Todo Ingeniería,todo_ingenieria,,,,false,2150,446,117,Wed Mar 12 19:11:59 +0000 2014,114,,,false,false,109493,es,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/979362740778274817/sr11rwQK_normal.jpg,https://pbs.twimg.com/profile_images/979362740778274817/sr11rwQK_normal.jpg,https://pbs.twimg.com/profile_banners/2385700009/1394652056,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Feb 21 14:43:15 +0000 2018,2378134129,2378134129,絶対悪用禁止の雑学,akuyo_dame,London,,,false,1082,0,11,Sat Mar 08 04:28:33 +0000 2014,0,,,false,false,42304,ja,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/458605415752675329/7UoxHrmN_normal.jpeg,https://pbs.twimg.com/profile_images/458605415752675329/7UoxHrmN_normal.jpeg,https://pbs.twimg.com/profile_banners/2378134129/1398174970,0084B4,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jan 18 05:00:30 +0000 2019,50567305,50567305,Big Boob World,Boobworld,,"I am a Big Boob lover, and if you are too, please visit my website for Quality Big Boob pics and video. You won't be disappointed!",http://t.co/VVK9Hw6kJb,false,117606,1251,722,Thu Jun 25 06:06:17 +0000 2009,735,,,false,false,118862,en,false,false,false,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,false,http://pbs.twimg.com/profile_images/486312485738143744/Ex-Vj3o4_normal.jpeg,https://pbs.twimg.com/profile_images/486312485738143744/Ex-Vj3o4_normal.jpeg,https://pbs.twimg.com/profile_banners/50567305/1366507816,0099B9,5ED4DC,95E8EC,3C3940,true,false,false,false,false,false,false,none,bot,http://t.co/VVK9Hw6kJb,http://big-boob-world.com,big-boob-world.com,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 23:00:15 +0000 2019,49727721,49727721,Librerías Gandhi,LibreriasGandhi,México,"Horario de atención en nuestras redes sociales, lunes a viernes de 10 a 19 horas. Servicio y atención al cliente, 2625-0606 https://t.co/5OHToEhc55",https://t.co/j2w5OCufEf,false,1655388,32,3256,Mon Jun 22 19:05:16 +0000 2009,4743,,,false,false,19711,es,false,false,false,FBFF00,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1013859468122021888/qcvcDSNa_normal.jpg,https://pbs.twimg.com/profile_images/1013859468122021888/qcvcDSNa_normal.jpg,https://pbs.twimg.com/profile_banners/49727721/1546875933,9266CC,BDDCAD,DDFFCC,333333,true,false,false,false,false,false,false,none,bot,https://t.co/j2w5OCufEf,http://www.gandhi.com.mx/,gandhi.com.mx,0,23,https://t.co/5OHToEhc55,http://bit.ly/rAuxg9,bit.ly/rAuxg9,124,147,,,,,,,,,,,,,,,,,,,,
Tue Jan 22 00:06:01 +0000 2019,20731304,20731304,adafruit industries,adafruit,"New York, NY - USA","Electronics, community, art, learning, and sharing.",http://t.co/SZx5AMX0gq,false,155624,741,4471,Thu Feb 12 23:26:36 +0000 2009,1503,,,true,true,96974,en,false,false,false,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/459501419813302272/SCEy7D19_normal.png,https://pbs.twimg.com/profile_images/459501419813302272/SCEy7D19_normal.png,https://pbs.twimg.com/profile_banners/20731304/1547404350,009999,FFFFFF,EFEFEF,333333,true,false,false,false,false,false,false,none,bot,http://t.co/SZx5AMX0gq,http://www.adafruit.com/about/,adafruit.com/about/,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 19:29:43 +0000 2019,17454769,17454769,Glenn Beck,glennbeck,"Dallas, TX. Rockies, NYC.","question with boldness - to find the truth - not to prove your point. reconciliation, humility, curiosity, courage, integrity, forgiveness b4 AGI eats us all.",https://t.co/lgIVTVETvb,false,1202159,360,16999,Tue Nov 18 00:43:47 +0000 2008,1058,,,false,true,16298,en,false,false,false,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1034313390712385538/fKwLCgUm_normal.jpg,https://pbs.twimg.com/profile_images/1034313390712385538/fKwLCgUm_normal.jpg,https://pbs.twimg.com/profile_banners/17454769/1546975046,023864,FFFFFF,E0B13B,333333,true,false,false,false,false,false,false,none,bot,https://t.co/lgIVTVETvb,http://bit.ly/OutrageBookTour,bit.ly/OutrageBookTour,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 12:00:09 +0000 2019,1081628124,1081628124,Florr♡,FloorPaezOk,"Lomas de Zamora, Argentina",Instagram: FlorenciaPaeez  • River Plate • RoverScout •,,false,850,843,2,Sat Jan 12 03:02:01 +0000 2013,7260,,,false,false,18426,es,false,false,false,DD2E44,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1037558308285108226/vb-9AeVj_normal.jpg,https://pbs.twimg.com/profile_images/1037558308285108226/vb-9AeVj_normal.jpg,https://pbs.twimg.com/profile_banners/1081628124/1485550894,F5ABB5,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jan 13 02:18:16 +0000 2019,591555224,591555224,Le Magazine All Habs,LeMagAllHabs,"Montreal, Quebec, Canada",Le Mag All Habs est un magazine de hockey numérique portant une attention particulière au Canadien de Montréal. Le réseau Rocket Sports Média. @RocketSports,http://t.co/rIxboePeNG,false,1239,1053,52,Sun May 27 06:02:04 +0000 2012,9,,,false,false,25002,en,false,false,false,B30909,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/2253663820/aalemagazine1_normal.png,https://pbs.twimg.com/profile_images/2253663820/aalemagazine1_normal.png,https://pbs.twimg.com/profile_banners/591555224/1437837631,0084B4,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,none,bot,http://t.co/rIxboePeNG,http://fr.allhabs.net/,fr.allhabs.net,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 22:00:33 +0000 2019,627253333,627253333,عصير الصبار,ivr6661,استغفر الله العظيم وأتوب اليه,متجر يقدم افضل واجود انواع انقاص الوزن في العالم من اكبر وارقى الشركات العالميه في منتجات فور ايفر👌🏼، للتواصل والطلبات 0531996969,,false,82301,351,65,Thu Jul 05 09:57:14 +0000 2012,129,,,true,false,96458,en,false,false,false,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/932588885330288640/Mg8ity5F_normal.jpg,https://pbs.twimg.com/profile_images/932588885330288640/Mg8ity5F_normal.jpg,https://pbs.twimg.com/profile_banners/627253333/1511181534,009999,EEEEEE,EFEFEF,333333,false,false,false,false,false,false,false,none,bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jan 18 21:38:01 +0000 2019,47107785,47107785,BIGGA RANKIN,BiggaRankin00,FLA/ATL,"A&R (TiG) ThinkitsaGame...#MIXTAPEZ hostin/Event Hostin,intros, call now 770-363-0748 or email Bookbigga@gmail.com",https://t.co/f9RsVSu7fV,false,108098,1772,641,Sun Jun 14 15:13:33 +0000 2009,100,,,true,false,119510,en,false,false,false,131516,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,false,http://pbs.twimg.com/profile_images/1071948614577152000/1BOuhZmB_normal.jpg,https://pbs.twimg.com/profile_images/1071948614577152000/1BOuhZmB_normal.jpg,https://pbs.twimg.com/profile_banners/47107785/1544387731,0E12F0,FFFFFF,99CC33,3E4415,true,false,false,false,false,false,false,none,bot,https://t.co/f9RsVSu7fV,http://WWW.BIGGAisBETTA.COM,BIGGAisBETTA.COM,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 20:33:28 +0000 2019,1499232864,1499232864,‏﮼عبدالله🇸🇦,2014Abdallh,لكل شي نهاية سنرحل يوماً ما,ليتني أملك السعاده...كى أضعها في تلك القلوب التي أراها تتألم”,https://t.co/320cBOSvL8,false,123128,122775,74,Mon Jun 10 20:12:27 +0000 2013,6005,,,false,false,211676,ar,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1065526719828951045/XQGKTqgV_normal.jpg,https://pbs.twimg.com/profile_images/1065526719828951045/XQGKTqgV_normal.jpg,https://pbs.twimg.com/profile_banners/1499232864/1542876322,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,https://t.co/320cBOSvL8,https://sarhny.com/abdallh1117,sarhny.com/abdallh1117,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:30:07 +0000 2019,189560687,189560687,アラシゴトカレンダー,arashical,,カレンダー（URL参照）に追加されたアラシゴトをツイートでお知らせ＆様々なアラシゴトの開始直前通知。そのほか情報、トピックなど臨機応変にRT。情報の詳細はリンク先をご参照ください。リンク先を見れば解決するようなご質問には返信しておりませんので、ご了承くださいm(_ _)m　※J事務所非公式です。,http://t.co/ldWGiOKHJu,false,94108,200,953,Sat Sep 11 16:10:40 +0000 2010,0,,,false,false,30865,ja,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/3596738519/bb2fab9bb591325548d355be80b7b4eb_normal.jpeg,https://pbs.twimg.com/profile_images/3596738519/bb2fab9bb591325548d355be80b7b4eb_normal.jpeg,,0084B4,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,none,bot,http://t.co/ldWGiOKHJu,http://www.arashic.info/,arashic.info,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 22:10:49 +0000 2019,132433435,132433435,アムレット,amulet_ot13,ガンダム！ラブライブ！結城友奈は勇者である！,イラスト練習中です。 時々ＭＳのパイロット。ガンダム（特に00とＺ） μ's 勇者であるシリーズ 新田恵海 三森すずこ 久保ユリカ スタァライト リリスパ   ツイプロ： https://t.co/lh18CqtcdB pixiv:https://t.co/hqCLCpcHja,https://t.co/cZdjwTau0q,false,1120,1099,26,Tue Apr 13 06:37:04 +0000 2010,32837,,,true,false,77597,ja,false,false,false,3B94D9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1086023111873449984/QJMgDbx7_normal.jpg,https://pbs.twimg.com/profile_images/1086023111873449984/QJMgDbx7_normal.jpg,https://pbs.twimg.com/profile_banners/132433435/1546514279,1B95E0,FFFFFF,DDEEF6,333333,false,true,false,false,false,false,false,none,bot,https://t.co/cZdjwTau0q,http://amuletdiary.hatenablog.jp/,amuletdiary.hatenablog.jp,0,23,https://t.co/lh18CqtcdB,http://twpf.jp/amulet_ot13,twpf.jp/amulet_ot13,86,109,https://t.co/hqCLCpcHja,http://pixiv.me/amulet0613,pixiv.me/amulet0613,116,139,,,,,,,,,,,,,,,
Mon Jan 21 21:30:12 +0000 2019,105711392,105711392,ホープ,hope_bot,,"FF13のキャラクター「ホープ」の非公式ボットです。
ゲーム内の台詞やちょっとした事を呟きます。挨拶もできます。
どうやら先人がいらっしゃるようなので、ホープ２号です（笑）
気まぐれで中の人も呟いたり。
追記：ライトさん（light_san_bot）とスノウ（snow_bot）ボット、出来ました。",http://t.co/ui2e5bbMP9,false,848,826,72,Sun Jan 17 06:27:44 +0000 2010,0,,,false,false,479438,ja,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/641883435/hope-550x388_normal.jpg,https://pbs.twimg.com/profile_images/641883435/hope-550x388_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,bot,http://t.co/ui2e5bbMP9,http://chuchuantena.blog77.fc2.com/blog-entry-585.html,chuchuantena.blog77.fc2.com/blog-entry-585…,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:11:22 +0000 2019,916641536,916641536,kemusi,kemusiP,,虚言癖があります。30%の確率で本当のことを言います。,https://t.co/SyxpWzGXI8,false,1110,708,44,Wed Oct 31 10:59:51 +0000 2012,18357,,,true,false,61315,ja,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1005333849235021824/qCmisXkL_normal.jpg,https://pbs.twimg.com/profile_images/1005333849235021824/qCmisXkL_normal.jpg,https://pbs.twimg.com/profile_banners/916641536/1538620522,0084B4,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,bot,https://t.co/SyxpWzGXI8,https://www.eventernote.com/users/kemusiP,eventernote.com/users/kemusiP,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jan 13 22:41:38 +0000 2019,225206811,225206811,PINTA-T SPRAY PAINT,PINTATSPRAYP,SAN ANTONIO DE LOS ALTOS,"Spray Pinta T.
VIDEO de Venevisión
http://t.co/y2ZBiPc0kO
 http://t.co/daIhxKG2uJ
 http://t.co/GfLVY5eQJ6.
http://t.co/SHS7iaxaZ4",http://t.co/daIhxKG2uJ,false,2228,1756,14,Sat Dec 11 00:11:23 +0000 2010,245,,,true,false,336513,es,false,false,false,EDF4F7,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/378800000466060750/a86d3237dacf7fd76400492fa7378acc_normal.jpeg,https://pbs.twimg.com/profile_images/378800000466060750/a86d3237dacf7fd76400492fa7378acc_normal.jpeg,https://pbs.twimg.com/profile_banners/225206811/1379463325,1D6985,000000,DDEEF6,333333,true,false,false,false,false,false,false,none,bot,http://t.co/daIhxKG2uJ,http://www.pinta-tspray.com.ve,pinta-tspray.com.ve,0,22,http://t.co/y2ZBiPc0kO,http://www.pinta-tspray.com/SPRAY%20%202013%20%20.flv,pinta-tspray.com/SPRAY%20%20201…,37,59,http://t.co/daIhxKG2uJ,http://www.pinta-tspray.com.ve,pinta-tspray.com.ve,62,84,http://t.co/GfLVY5eQJ6,http://www.pinta-tspray.com,pinta-tspray.com,87,109,http://t.co/SHS7iaxaZ4,http://www.distribuidores.pinta-tspray.com.ve,distribuidores.pinta-tspray.com.ve,112,134,,,,,
